05.07.2014 00:20:01 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:03:41 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:03:51 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:05:21 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:05:31 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:07:41 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:07:51 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:08:41 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:08:51 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:09:31 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:09:41 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:11:01 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  213.6  0.00  219.1  0.00  214.9  0.00     0     0 1.000   0.0      0 E5FF
05.07.2014 05:11:11 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:11:31 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:11:41 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  232.9  0.00  234.0  0.00  234.4  0.00     0     0 1.000   0.2      0 C863
05.07.2014 05:11:51 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:12:11 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  213.7  0.00  217.6  0.00  214.0  0.00     0     0 1.000   0.0      0 10A4
05.07.2014 05:12:21 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:12:41 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:12:51 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:13:21 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.2  0.00  234.3  0.00  234.5  0.00     0     0 1.000   0.2      0 3953
05.07.2014 05:13:31 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:13:51 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.0  0.00  234.0  0.00  234.3  0.00     0     0 1.000   0.1      0 25FC
05.07.2014 05:14:01 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:14:21 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.1  0.00  234.1  0.00  234.4  0.00     0     0 1.000   0.1      0 5CF0
05.07.2014 05:14:31 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:14:51 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.2  0.00  234.2  0.00  234.5  0.00     0     0 1.000   0.2      0 46B1
05.07.2014 05:15:01 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:15:11 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:15:21 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.2  0.00  234.2  0.00  234.6  0.00     0     0 1.000   0.1      0 4F84
05.07.2014 05:15:31 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:15:41 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:15:51 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:16:11 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.3  0.00  234.3  0.00  234.6  0.00     0     0 1.000   3.7      0 90BF
05.07.2014 05:16:21 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:16:31 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:16:41 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.5  0.00  234.5  0.00  234.5  0.00     0     0 1.000   3.7      0 4ACC
05.07.2014 05:16:51 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:17:01 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.5  0.00  234.6  0.00  234.7  0.00     0     0 1.000   3.8      0 C91E
05.07.2014 05:17:11 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:17:21 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:17:31 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.4  0.00  234.5  0.00  234.6  0.00     0     0 1.000   3.8      0 F9A3
05.07.2014 05:17:41 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:17:51 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.3  0.00  234.4  0.00  234.5  0.00     0     0 1.000   3.8      0 AE1A
05.07.2014 05:18:01 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:18:11 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:18:21 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:18:31 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:18:41 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.4  0.00  234.5  0.00  234.7  0.00     0     0 1.000   8.8      0 F154
05.07.2014 05:18:51 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:19:01 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.7  0.00  234.7  0.00  234.9  0.00     0     0 1.000   8.8      0 F939
05.07.2014 05:19:11 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:19:21 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.6  0.00  234.7  0.00  234.7  0.00     0     0 1.000   0.2      0 AAF1
05.07.2014 05:19:31 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:19:41 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:19:51 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.8  0.00  234.7  0.00  234.8  0.00     0     0 1.000  13.3      0 D438
05.07.2014 05:20:01 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:20:11 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.7  0.00  234.7  0.00  234.9  0.00     0     0 1.000  13.4      0 6B82
05.07.2014 05:20:21 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:20:31 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.6  0.00  234.8  0.00  234.9  0.00     0     0 1.000  13.5      0 4C96
05.07.2014 05:20:41 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:20:51 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.5  0.00  234.5  0.00  234.7  0.00     0     0 1.000   3.9      0 04C5
05.07.2014 05:21:01 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
05.07.2014 05:21:11 *01n 20 100TL 0    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 A825
05.07.2014 05:21:21 *01n 20 100TL 1    0.0  0.00     0    0.0  0.00     0  233.6  0.00  234.7  0.00  234.8  0.00     0     0 1.000  16.2      0 74C2
05.07.2014 05:21:31 *01n 20 100TL 2    0.0  0.00     0    0.0  0.00     0    0.0  0.00    0.0  0.00    0.0  0.00     0     0 1.000   0.0      0 374B
