15.12.2023 08:41:02  *01n 20 100TL 4  489.5  0.21   108  545.8  0.00     0  227.5  0.75  228.2  0.78  229.6  0.76   108    79 0.732i  29.2      0 5D79
15.12.2023 08:41:22  *01n 20 100TL 4  470.8  0.11    54  587.4  0.00     0  228.3  0.78  227.7  0.78  229.5  0.81    54    45 0.963i  29.3      0 BBDC
15.12.2023 08:41:42  *01n 20 100TL 4  450.4  0.24   111  568.4  0.00     0  227.4  0.77  228.1  0.79  229.4  0.79   111    64 0.992i  29.3      0 C867
15.12.2023 08:42:02  *01n 20 100TL 4  430.4  0.12    51  549.5  0.00     0  227.5  0.75  228.0  0.80  229.6  0.76    51    68 0.996c  29.4      1 B1E7
15.12.2023 08:42:22  *01n 20 100TL 4  410.0  0.27   111  529.5  0.00     0  227.6  0.76  228.2  0.77  229.8  0.78   111    70 0.995c  29.5      1 0D2D
15.12.2023 08:42:42  *01n 20 100TL 4  396.9  0.18    71  509.0  0.00     0  227.9  0.76  228.3  0.80  229.9  0.80    71    73 0.996i  29.6      1 0D67
15.12.2023 08:43:02  *01n 20 100TL 4  396.8  0.16    64  489.2  0.00     0  227.9  0.81  227.8  0.81  230.0  0.82    64    74 0.996i  29.6      2 2426
15.12.2023 08:43:22  *01n 20 100TL 4  396.9  0.20    82  469.1  0.00     0  228.1  0.77  227.9  0.79  229.9  0.75    82    73 0.997c  29.7      2 2D08
15.12.2023 08:43:42  *01n 20 100TL 4  396.7  0.11    47  450.1  0.00     0  228.0  0.79  228.1  0.78  229.9  0.79    47    73 0.996c  29.7      3 0E18
15.12.2023 08:44:02  *01n 20 100TL 4  397.0  0.28   112  440.8  0.00     0  227.9  0.76  227.9  0.80  229.7  0.76   112    76 0.997c  29.8      3 9605
15.12.2023 08:44:22  *01n 20 100TL 4  396.9  0.13    54  440.8  0.00     0  228.0  0.75  229.0  0.79  229.8  0.79    54    77 0.997c  29.8      3 CA48
15.12.2023 08:44:42  *01n 20 100TL 4  396.8  0.14    59  440.8  0.00     0  227.8  0.80  228.7  0.79  229.5  0.79    59    79 0.997c  29.9      4 F3D5
15.12.2023 08:45:02  *01n 20 100TL 4  396.8  0.14    56  440.7  0.00     0  228.5  0.78  228.4  0.82  229.1  0.83    56    82 0.998c  29.9      4 613D
15.12.2023 08:45:23  *01n 20 100TL 4  396.8  0.15    61  440.7  0.00     0  227.8  0.78  229.0  0.80  229.9  0.81    61    82 0.997i  30.0      5 CD18
15.12.2023 08:45:43  *01n 20 100TL 4  397.0  0.15    61  440.8  0.00     0  227.8  0.78  229.0  0.80  229.7  0.79    61    83 0.998c  30.0      5 8920
